time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.001339772083876198e+02 1.057345990763299142e+02 9.611479076354817153e+01 9.832960186564372407e+01 1.036850501387507677e+02 8.997369264920786236e+01 9.991611873199524041e+01 1.006379061828102834e+02 1.037561158566883819e+02 1.055870551094555481e+02
8.663781150555310262e+01 9.596374586624064307e+01 1.001308135635397321e+02 1.025285229212333320e+02 1.019408961298047700e+02 9.178694226257488253e+01 1.068139743324695274e+02 1.002363254503995336e+02 1.291470703318777851e+02 1.007096383815920717e+02
9.567564890763091512e+01 9.708092025296085126e+01 1.035771592095294977e+02 1.164650240117201605e+02 1.001742961384850759e+02 9.608139947853882745e+01 9.560082377362381578e+01 1.311604808804610514e+02 8.219534328493537600e+01 1.021667681233913356e+02
9.879319970448128174e+01 8.882565610273846346e+01 1.031191208175680174e+02 1.195271337367918676e+02 9.141678921364650989e+01 1.124194910867435198e+02 8.329958239608235715e+01 1.228497080965730106e+02 9.986114400433106653e+01 1.072330965810221244e+02
8.602024785024676135e+01 8.968254790566582813e+01 9.375229777173055368e+01 8.387520881166710751e+01 9.577502524811700368e+01 1.043553099455307063e+02 9.104105955280641638e+01 1.234973926285476438e+02 1.018596253271324912e+02 9.835831586632727408e+01
1.003141900136305082e+02 9.979483440042200471e+01 9.759139092392615566e+01 9.870217087049641691e+01 1.076587006975097154e+02 9.288201438586634140e+01 1.187423513802653190e+02 1.277663809052510970e+02 1.014528425429232072e+02 9.808337885229376241e+01
1.085042555744996662e+02 9.776098008966744146e+01 9.956881898079093673e+01 9.221890969033023566e+01 1.002326190744115308e+02 9.837180629412907251e+01 1.062605848981072398e+02 1.110598772316670733e+02 1.096158065583421148e+02 9.740422864963133520e+01
1.146139059097730808e+02 1.098447062150682711e+02 9.505621988264968536e+01 1.021124389709904534e+02 1.119754347262478689e+02 1.048400726100484093e+02 1.026489504153178700e+02 1.015713489003060914e+02 1.108944012048334713e+02 9.519005989377281196e+01
1.099109250973425134e+02 9.951866330939635930e+01 9.283337003377612007e+01 9.770696374820752794e+01 1.077142364090937576e+02 1.069584733498239615e+02 9.856489853746060703e+01 9.453703972733600835e+01 1.021534121153515997e+02 8.237537058671938439e+01
9.778538760713654199e+01 8.917277530904905802e+01 1.082971128918156580e+02 1.031033747725179808e+02 9.917464844645739674e+01 1.086334795770401342e+02 1.013238756153652815e+02 9.351927860539736059e+01 1.085307414821621705e+02 1.084563489201315036e+02
1.007996215289615236e+02 9.591576053949142988e+01 1.071518518917786764e+02 1.077273276212823703e+02 1.043542136864922014e+02 8.984160976502300855e+01 8.558018087886480885e+01 1.112337910963440208e+02 1.113015234348667093e+02 1.062884115934866003e+02
1.059074095817362036e+02 1.024465113542540990e+02 1.124592126144311948e+02 9.600148451478216316e+01 9.800939682646071560e+01 8.724234682282298081e+01 8.523007721608149723e+01 1.083338303036358923e+02 9.395915643944256601e+01 1.283698227433352770e+02
8.064601742662269146e+01 9.937554514018606255e+01 1.193007364493631997e+02 9.382092346672655481e+01 9.720493961820474738e+01 1.121192481407372696e+02 9.645659624659658959e+01 1.054120287362458868e+02 1.119087688402308061e+02 1.261844060311789235e+02
1.048209484179937192e+02 1.159134782011667255e+02 9.378503053431872161e+01 1.037784082507277645e+02 9.730224961031908038e+01 1.141955624111810295e+02 1.051616245148102564e+02 1.137971358066299388e+02 9.930501033902274344e+01 1.160092539759728254e+02
9.113756835761417108e+01 1.129892558596735910e+02 9.867290748496841957e+01 1.092251035388962634e+02 9.411550876262411691e+01 1.139501111382533907e+02 1.031137143024600533e+02 1.094544931042184714e+02 9.832618764215673934e+01 1.105408810956072330e+02
8.536810708160939498e+01 1.122679969231260770e+02 1.026860696084696656e+02 1.097500815332368376e+02 1.080910420373227652e+02 8.805689697852920972e+01 9.211452210641022020e+01 9.895874736070263111e+01 9.238331669355514464e+01 1.054624607163035961e+02
8.506749781734001203e+01 1.126781415801256401e+02 1.003388002815429303e+02 9.793311968481791041e+01 8.938496226673645140e+01 9.937646932130481048e+01 9.081951967656407021e+01 1.052247961871010489e+02 1.087052444843073431e+02 1.125232554982283801e+02
1.121411743773533090e+02 8.948761720432135292e+01 1.085241514096991153e+02 9.567875792294327653e+01 1.069316120626107249e+02 9.327575379815687029e+01 9.071972167093784378e+01 1.027376334630465493e+02 8.203484445013209836e+01 1.037827283484821663e+02
1.017037287669650567e+02 1.042368430780502138e+02 9.372448614918627641e+01 9.210303448521514724e+01 9.472486366243401790e+01 1.142863287228167053e+02 1.115713425189814245e+02 1.007449422087896096e+02 8.183176376599286073e+01 9.830673809703888821e+01
9.750455781609699102e+01 8.489513856800013514e+01 9.234385995683695114e+01 1.070603234056689530e+02 1.076392471123628383e+02 1.081916164282960722e+02 1.206615916390479555e+02 9.764096165016715645e+01 1.181953493494898737e+02 9.491309819840589057e+01
1.043693893823010512e+02 1.074434547261995050e+02 9.074571131345933850e+01 1.032260820815744040e+02 1.063515020837681107e+02 8.195916978582309298e+01 9.842020842373716505e+01 1.014263726731952602e+02 8.281031767988655190e+01 8.220354903215448417e+01
9.859341103138416429e+01 1.091431183952715855e+02 1.062286332493341092e+02 1.013947848891253045e+02 8.918207758759535864e+01 9.541036979025741971e+01 1.141812810634627908e+02 9.448560320830469550e+01 8.375750990590321976e+01 8.974737159406181775e+01
9.805109851769350371e+01 9.243226197523841847e+01 8.350429789167223760e+01 1.090030893700719474e+02 9.897719955472655329e+01 9.586416742412495751e+01 1.002042492967810574e+02 1.017156929347903400e+02 1.029737480499470053e+02 8.497416827963817809e+01
1.012510425907853886e+02 1.012362485900031288e+02 8.268786489856786659e+01 1.094564923405647363e+02 9.331377422768727570e+01 1.085752942483179595e+02 1.042743500092488489e+02 9.882590138961926129e+01 1.011306118704373063e+02 8.114963525325399019e+01
1.154727881461123786e+02 1.129292441230935680e+02 9.090700367938839577e+01 9.871136587092208003e+01 1.007750724464569174e+02 9.708320390430422719e+01 9.646974940967487555e+01 1.194367097285364423e+02 9.700637962398539571e+01 8.717520411412613157e+01
9.807531501066263502e+01 1.052741123731875916e+02 8.237589808227515675e+01 1.071139657249051709e+02 9.647615031946901354e+01 8.826334559344225283e+01 1.116803720267110123e+02 8.776259717342105660e+01 9.881884722865208914e+01 9.957963482460003490e+01
9.807090152248537152e+01 1.032207382095855905e+02 8.962099341255196805e+01 9.587749567039277565e+01 1.071837305641863196e+02 9.410908411110008842e+01 1.104037203597740699e+02 1.066796608984042365e+02 1.100175344094617742e+02 9.465692223938926020e+01
9.426811353383824610e+01 9.587362477674086847e+01 9.080744944730024315e+01 9.940367465840033390e+01 9.449282423365735895e+01 9.605830659851645237e+01 9.876345133155004419e+01 1.050727712082889838e+02 1.055718480840030793e+02 1.051323778373786269e+02
9.265508020578549520e+01 1.008960201075118874e+02 1.045523372084896465e+02 1.046738716420821476e+02 9.933194357279361952e+01 9.788897073796314885e+01 1.114561510691684560e+02 1.044997378588165020e+02 1.072126643588277091e+02 9.864018555782240583e+01
9.377559231345790636e+01 9.461824028766858419e+01 1.025050516501361244e+02 1.128362784955227482e+02 9.673441105032125620e+01 9.588194325909650217e+01 1.100177639488654364e+02 9.481466902365079363e+01 9.745010846349521216e+01 1.041878652943056096e+02
9.727869403114311808e+01 1.014485299308956883e+02 9.401929022900854704e+01 1.132354199491277029e+02 9.969993007116204353e+01 9.963761060196169694e+01 1.106250464004499179e+02 1.063288564624587877e+02 1.020210172558280846e+02 9.222058938292749986e+01
9.794454912199103092e+01 8.615568734761400549e+01 8.095943767286360071e+01 1.097482745441150627e+02 9.361043127408795783e+01 1.036868562953880115e+02 9.364720302854723855e+01 1.142909690015562489e+02 8.609460801192261670e+01 8.244053060120894827e+01
1.190828615229187193e+02 8.846508905783321097e+01 1.309630495732045006e+02 1.244287388941386894e+02 1.102381354899831791e+02 9.711012729044718128e+01 1.030354639481827093e+02 1.072693838703104632e+02 9.105650171994366815e+01 1.016276312977024645e+02
1.172020021306578599e+02 1.096224026472427511e+02 1.218216955585545520e+02 9.749314880952721296e+01 1.037550822022145525e+02 9.767930132321002645e+01 1.015325773349444205e+02 1.052097514426542233e+02 8.751874733165865905e+01 9.786211405765108395e+01
1.108628779369111754e+02 1.024074795991162716e+02 9.786957328642672849e+01 9.583433094292381327e+01 9.493524477695066821e+01 1.200711927152194392e+02 1.024384525923523483e+02 9.320109385045830663e+01 1.092450991490405556e+02 8.960433687804588487e+01
1.195285750313757376e+02 1.072581560304308113e+02 9.159814809931680202e+01 1.031904721050451030e+02 9.968331789558195055e+01 1.219357238685003040e+02 9.686737648654606403e+01 9.521610194903868774e+01 1.073516241704207772e+02 9.270447661483669322e+01
1.154232381157929410e+02 9.923918847672192101e+01 1.037745487918400613e+02 1.172718809662923007e+02 1.002754841340459393e+02 1.166470426349252278e+02 9.961657833171423704e+01 9.290366693485856331e+01 1.127536427594902193e+02 9.363693647295558264e+01
1.032568235524696973e+02 9.915063232817078642e+01 9.856335284523770213e+01 1.141253028773097071e+02 9.754167982642496781e+01 1.171404535689084412e+02 1.039696018847107268e+02 1.097437162896101768e+02 1.103667725454681090e+02 8.853952428054468271e+01
1.061652632270411374e+02 1.104565097581781004e+02 1.079543638645920112e+02 8.965335925797164407e+01 9.178827583489601238e+01 8.583055471445476314e+01 1.019537394755424629e+02 8.882551902351494277e+01 1.048973776032775476e+02 1.112367497153483384e+02
1.022095484118983819e+02 1.033453808468821222e+02 1.073469963191928684e+02 1.227564616577045342e+02 1.022564420319099554e+02 9.894353117319565172e+01 1.010864531466981617e+02 9.288561900950908523e+01 9.658331250209411678e+01 9.002229902839873432e+01
9.369434107939264322e+01 9.978300501114752308e+01 8.918087873998649684e+01 1.109258065026494364e+02 8.524178669914203965e+01 9.879511937185374393e+01 1.007351412119000997e+02 1.108063157395901328e+02 1.018200637653919074e+02 8.990169956805884510e+01
8.474913045933332967e+01 8.774176013731829471e+01 9.041413775667760433e+01 1.105428637679320047e+02 1.066893641846758385e+02 1.011620204027108088e+02 9.348184744463698337e+01 1.123276291200079271e+02 9.909940289450568685e+01 9.747404853540970748e+01
8.675806933750118333e+01 1.070297603439167915e+02 8.452456269184463622e+01 1.114378384962229660e+02 1.054953451632989498e+02 9.973738820543843531e+01 9.686153661746850219e+01 9.129255361248408462e+01 1.070019922741369243e+02 9.332235006644621933e+01
9.444698274790756898e+01 9.220638382500978025e+01 8.163266100711301476e+01 1.050951070195497010e+02 1.176448545523391118e+02 9.662037488947601105e+01 9.413389221000801399e+01 1.007653090699898257e+02 9.389824789956179529e+01 9.689356420181135832e+01
1.072116221041868016e+02 9.334147137683015671e+01 1.091948155274663179e+02 1.133678345034326327e+02 8.551073851696278894e+01 9.654487295805654412e+01 9.294355864995306149e+01 1.094832137247558279e+02 8.485153027056391295e+01 1.082213137993883834e+02
8.728648785582902292e+01 1.078628712292967577e+02 1.078532699327866879e+02 9.755251564200304415e+01 1.163051055185498512e+02 8.755375774919943410e+01 1.112495930321470894e+02 1.035548802536863349e+02 8.939269812974634988e+01 1.168844926923975009e+02
9.037314620165976464e+01 9.824747576657084380e+01 1.033986220720914417e+02 1.115180450088842292e+02 9.099881993703833416e+01 9.313612747931654212e+01 1.186127534004328652e+02 9.269909767125847111e+01 8.145304730206210309e+01 8.558587188445531524e+01
8.929448099871623867e+01 9.427893807565470752e+01 9.947781699290501933e+01 9.246213685637796686e+01 9.048843457184058536e+01 9.741437913182608099e+01 1.157706207039078663e+02 8.990868117856338415e+01 1.161128669725665645e+02 9.151927426962501499e+01
1.134485051339613335e+02 8.352513674690673895e+01 9.711352123678656767e+01 9.321524363043286598e+01 1.095130122820940812e+02 9.785005825297304227e+01 9.721870627570699241e+01 9.913901981102388561e+01 1.101155180025324825e+02 9.460647468377989355e+01
1.134144425123156168e+02 8.446754531158991597e+01 9.092821146781356845e+01 1.152462832605721985e+02 9.897035164256175221e+01 1.038185543980390406e+02 9.517960265540482112e+01 9.861019601864103379e+01 1.074068397800875800e+02 1.167055064949083771e+02
7.960313183750071175e+01 1.150498923591131017e+02 1.162151451169609118e+02 9.086616593435580569e+01 1.017947622550807694e+02 1.116406879025947347e+02 9.181000737648510324e+01 9.334939316363049500e+01 9.696321337406524776e+01 9.692105067196922619e+01
8.067140856205016064e+01 1.159461964549143431e+02 1.024325443291327531e+02 9.849413645970912512e+01 9.463177541507170076e+01 1.129365784607260395e+02 9.388440799993367136e+01 1.148836419763407832e+02 8.587496704787366752e+01 1.103322763356216285e+02
9.226417949426560483e+01 1.090386128871121656e+02 1.008018333736367254e+02 1.077729485078355367e+02 9.427004586861305313e+01 9.946420311747378662e+01 8.956038660741718616e+01 8.417981722800222144e+01 1.142271875899587030e+02 1.087929440039709021e+02
1.064830117505455576e+02 8.982586118679246567e+01 8.593098754175611020e+01 1.129539776180120185e+02 1.033865504772965096e+02 9.034577325178481999e+01 9.258619443918856007e+01 9.887971437649991913e+01 8.697144276755254566e+01 9.223916517121276115e+01
8.471888644432577564e+01 9.764455626933288102e+01 9.656839041019918568e+01 1.139690015366809916e+02 9.843396362071136707e+01 9.220939603137890117e+01 8.277273447533647754e+01 1.003011855008175388e+02 8.522694060201109778e+01 1.004963602523833544e+02
9.781096556737489323e+01 1.137038208733836200e+02 1.056039040604698300e+02 1.090562262333923655e+02 9.612794691075251308e+01 8.738352266492653087e+01 9.989608669448861633e+01 1.043786799326305612e+02 1.067833347917715372e+02 9.467976170096451938e+01
9.802524435983046658e+01 9.517759942318791389e+01 9.170120800821469231e+01 9.646513750918097685e+01 1.039067901825474394e+02 8.220147217694707820e+01 9.954689352747108444e+01 8.857711426691842860e+01 1.005798608515879522e+02 9.090165639869900360e+01
9.169204305812779410e+01 1.042336478561312276e+02 9.605123874487217961e+01 9.977102216526236589e+01 1.034727130726604969e+02 1.062320089293992851e+02 1.016651864833318513e+02 1.101831847878322179e+02 1.006087209591438381e+02 1.048427926354573572e+02
9.868338080845366278e+01 9.893266833505251157e+01 1.013785524798047391e+02 1.019136735184354450e+02 1.040842368336738133e+02 1.002354759753155804e+02 8.817086326215961378e+01 9.461718322787230306e+01 9.988601664943006142e+01 1.115620853158537216e+02
1.116945082346061184e+02 9.723454688595413131e+01 9.488503248570535220e+01 1.054061411238770489e+02 1.059832916919067713e+02 8.933673662112720137e+01 9.029368814098735641e+01 8.769732477611512422e+01 9.307813859665718326e+01 9.834975477820321998e+01
8.787004465601772552e+01 9.973085418195633167e+01 9.912799108502579770e+01 8.953197698395078419e+01 9.297622505888304545e+01 1.144262075356126900e+02 1.076872972110867295e+02 9.781667840429824423e+01 8.718820409854957632e+01 1.054686749424109706e+02
8.815873109074183844e+01 1.003568370486354979e+02 9.782399885713347487e+01 7.711524907021517095e+01 1.018838046939591209e+02 1.093760537409353333e+02 9.868124410631347132e+01 1.033564124733648981e+02 1.170747321262442995e+02 9.471985575201688334e+01
8.458964838669291453e+01 1.005897502042410565e+02 1.019079326018617309e+02 1.043495453512711322e+02 9.872806767001827666e+01 1.002386041090090600e+02 9.161490642989821254e+01 1.008749899527670806e+02 1.053471120950728022e+02 1.035031382399425297e+02
1.181664007808355450e+02 1.044104701428657620e+02 1.040347498017103618e+02 9.934574376606570922e+01 1.113666571240993335e+02 9.238604124109889426e+01 1.059939763574899416e+02 1.206359439933219164e+02 1.114157570757332110e+02 1.079296237061186616e+02
