time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	time.decay.11	time.decay.12	
1.118031868588363693e+02 8.580757380603274953e+01 1.068736571390888344e+02 1.011204282097240963e+02 1.050829841526230268e+02 9.692059413825705860e+01 1.035025769538774512e+02 1.151323949501630466e+02 9.877902849626364912e+01 1.049969482463839654e+02 1.069990087943872936e+02 1.145887169438225754e+02
1.063381583744638874e+02 1.043744938198473164e+02 8.352717953640785709e+01 8.968757673806103980e+01 1.020089093592308132e+02 9.979046235899929229e+01 1.048699657831592589e+02 7.992071295984402468e+01 9.568037463867379699e+01 1.042495890707269410e+02 7.891000524877884459e+01 1.015696662087253515e+02
1.000112405949711700e+02 9.557675187146989515e+01 9.369600966402850872e+01 1.149691656765063072e+02 1.076132648410134607e+02 9.950474332780746067e+01 1.056246520267145854e+02 1.261896179267361049e+02 8.779809227730997634e+01 9.500866474334826250e+01 1.198101865899109839e+02 9.958130426311871020e+01
9.654668326642129728e+01 1.043613296286548575e+02 9.464883253741223257e+01 1.182530408003711813e+02 1.070644710967372077e+02 1.102616473081848625e+02 1.068217838534232413e+02 1.148627686534843946e+02 9.479375115964107579e+01 8.835183752067796092e+01 1.081944489472912352e+02 9.816066120026248143e+01
1.001346690000438855e+02 1.009395605745546476e+02 9.656354340041903583e+01 8.145161216240263968e+01 9.335394692454865151e+01 1.004516368930348449e+02 1.034774261128596322e+02 1.185273184853577675e+02 1.055118062087035185e+02 1.023306719438836865e+02 9.274683604770804379e+01 9.899795679467011666e+01
9.464863489940596253e+01 9.874231077685588787e+01 9.238559455919020991e+01 1.138995909149417969e+02 9.291268934298904014e+01 1.060180934746448713e+02 9.601382751982868058e+01 1.194004713632727146e+02 9.550634490778963936e+01 9.548181592552479913e+01 9.059597066263768284e+01 8.933848584161472672e+01
1.027126702241597940e+02 1.054953491621219541e+02 1.101186569393187540e+02 9.802310681500146927e+01 9.013146334558798856e+01 1.144984342796646359e+02 9.002927569586788081e+01 1.223939716485985088e+02 1.078079154748581914e+02 1.020136543153911504e+02 8.339351156329456671e+01 1.018260818477528744e+02
1.072698919923840748e+02 1.221397554727391963e+02 1.123701835452946369e+02 9.095281949905533736e+01 1.043297862521346246e+02 1.110462664479154569e+02 1.034586524814997688e+02 8.549703620662066328e+01 1.087448706086818930e+02 9.249030084178446032e+01 9.594773828116423431e+01 1.008422724179926888e+02
9.867983695940286282e+01 1.192485211906156763e+02 8.639904557890190517e+01 1.137222146001442695e+02 9.901158303049427900e+01 1.002583797430617523e+02 1.108826236503495011e+02 8.908720231466874395e+01 9.609794510139080614e+01 8.358895463664235592e+01 1.040475485602230350e+02 8.498066613683201354e+01
1.047398257500526739e+02 1.074841543285393186e+02 8.309596099721549933e+01 9.439809556892438991e+01 9.968982350528307279e+01 8.941676913262770654e+01 9.019934991792682411e+01 1.020544014844604845e+02 9.740165012345761397e+01 9.688451727336351382e+01 1.072594526151815870e+02 1.018619137078726737e+02
9.704198607721951930e+01 1.061741903243079150e+02 1.118741824274334107e+02 9.259309359480499779e+01 1.053444735814599369e+02 1.016479531149569198e+02 9.537359817974635234e+01 9.162520367656033216e+01 1.020685758222790582e+02 1.023570113513178086e+02 8.949010587729354427e+01 9.807915064051100273e+01
9.445818800529856674e+01 1.067009341188361589e+02 1.122204761812635638e+02 9.599219534920169394e+01 8.468206445425597906e+01 9.973205041321742215e+01 9.936526413839897032e+01 1.096206913052503467e+02 9.025022808636418858e+01 9.621773138153812965e+01 9.185399893884303424e+01 9.878468336074354283e+01
1.135361229773324965e+02 1.075040506167732417e+02 1.018003394642574051e+02 1.097623090803047319e+02 1.132403272080545236e+02 9.486847475467887136e+01 9.324952405246934006e+01 1.094522550382148012e+02 9.925419182264323581e+01 9.570078638496391932e+01 1.110951498373073321e+02 1.060973064649580806e+02
8.904585287118868564e+01 1.158804428966562199e+02 1.024661709241494378e+02 1.206170252515235859e+02 1.067167328841727425e+02 1.026184916125531572e+02 9.995794377166885170e+01 1.144363936768266541e+02 1.002194116357889300e+02 1.020933499719465658e+02 1.067434560885023984e+02 1.015514075807749634e+02
8.564872226220644791e+01 1.142634386686667938e+02 9.379725652223501697e+01 1.121579600654391271e+02 1.144891781579707839e+02 1.093785474666002102e+02 1.094555110609243940e+02 9.344807453908332207e+01 1.132160482953659653e+02 1.009292492899563740e+02 9.882956653291161331e+01 9.522363883919668126e+01
9.036621953561774490e+01 1.188811118198068471e+02 9.213083875787160082e+01 1.174827846823179129e+02 9.938089820872735913e+01 1.080476325438680476e+02 1.045772530887459482e+02 8.126549701965664951e+01 1.083220664722862097e+02 1.073783871063452011e+02 1.149108679853210049e+02 1.131326709932777845e+02
1.019151185250310334e+02 1.061444611300469205e+02 8.887485665949873237e+01 9.365049728240650495e+01 9.224965878124822893e+01 1.013897409529036651e+02 9.013911790036530647e+01 9.388363653321964364e+01 1.085335756488326240e+02 1.121698706146336377e+02 9.201105631971701371e+01 1.058766639051501528e+02
9.902538524956629828e+01 1.122143817972267925e+02 8.635762933626547522e+01 1.029096792947030394e+02 8.830775906706446676e+01 9.593346230565325072e+01 8.943101704182259937e+01 1.066265142238471384e+02 1.002832388245732034e+02 8.693175944215326467e+01 1.025803270293953773e+02 1.005059845172828403e+02
8.708812451091685602e+01 1.103347610086882327e+02 1.050996725282761020e+02 1.075706637474613103e+02 9.735124991273869455e+01 1.008726951254908215e+02 8.796025801805372168e+01 1.081910221904884395e+02 1.003483289705084900e+02 9.056962085176797927e+01 9.465981197306342665e+01 1.032234808868410028e+02
1.103998429947956765e+02 1.070264791479094413e+02 1.149283429531066076e+02 1.085309954171279117e+02 8.959038718332621443e+01 1.062317056616523985e+02 9.747327612381030804e+01 8.995699421903287885e+01 9.674870724916610243e+01 9.387149285941713117e+01 9.853527648652783455e+01 1.064532761515197592e+02
1.068461827562413902e+02 9.341956590223041701e+01 8.707707600178383700e+01 1.011283885002171985e+02 9.199405211139730909e+01 9.490072266532789058e+01 9.773801966854361467e+01 9.120492179558780776e+01 9.864418339056031471e+01 7.350283296650179921e+01 9.567756314727087386e+01 9.592427680813341340e+01
1.068719161182284552e+02 9.495835019792698972e+01 1.118960267934046726e+02 1.102029241460459730e+02 9.566558059868248165e+01 9.869800952729890753e+01 1.036468552244891441e+02 1.186490684182922735e+02 1.104676353424570721e+02 8.187875834098832684e+01 8.878053834631505481e+01 1.045338426667114788e+02
1.059579168675190175e+02 1.038809321066412679e+02 1.044998340372700056e+02 1.141725671682792438e+02 1.082081689782508107e+02 1.013498275366305279e+02 1.040339766286493415e+02 1.107080181509755334e+02 1.056140559668542380e+02 9.732272414279300676e+01 9.097434883775220271e+01 8.873504987209199157e+01
9.825983726056580281e+01 9.433282443535968298e+01 9.896973003088898224e+01 1.158998107935435371e+02 8.453245246586148198e+01 9.992265921478988844e+01 1.127619650334972050e+02 1.153223679548616758e+02 9.727206434020223469e+01 1.168110935428310597e+02 1.050483583509302434e+02 1.031392226882382062e+02
1.016258703177522591e+02 1.188898293931540024e+02 9.046133492409752819e+01 1.118415916761588278e+02 9.300282288866723945e+01 1.256266451329577194e+02 1.152519196565883988e+02 1.069028956881287513e+02 8.868446102212429594e+01 1.066141037864477568e+02 1.021103733027575373e+02 9.695380447833804283e+01
1.095032828250930521e+02 1.010376938710100490e+02 8.215572659583027360e+01 1.021701064872290772e+02 1.095246168075091759e+02 1.136442535808319718e+02 9.440526655726552008e+01 1.056302236488757558e+02 1.067170066171924674e+02 1.085644953163059370e+02 9.980999815954147891e+01 1.029187844840507751e+02
1.065178590806796421e+02 9.858310357016263481e+01 8.083481867031477464e+01 1.045668501381274638e+02 1.039618222987749476e+02 9.157318118275478014e+01 9.595585322855485799e+01 1.172580073350407304e+02 1.007009756750599934e+02 8.779405185910570708e+01 9.965068854859026715e+01 9.868842906746921528e+01
9.636374773032989083e+01 1.013483146164964097e+02 1.116682032006618641e+02 1.052131038434393133e+02 9.579389494469698718e+01 1.041304770595771743e+02 1.059018176521818049e+02 1.172371736651125502e+02 9.291897368740939100e+01 8.702528510761661096e+01 1.041240651424154606e+02 1.007408169007278360e+02
1.018074282302129632e+02 1.066907727382346991e+02 8.210518276423059092e+01 8.717525558084058446e+01 9.810539214528228058e+01 1.186994639265529941e+02 9.097104843875132474e+01 1.146325257678064133e+02 1.082137223546375537e+02 8.692393978074257177e+01 9.094886047672088125e+01 1.020667858926084506e+02
1.003271154829116938e+02 1.056504252133851338e+02 1.125252079789551090e+02 1.068711561986584968e+02 1.078558611792035578e+02 1.203652518088776020e+02 1.041862709241772933e+02 1.048988695253569006e+02 1.061003562093252697e+02 9.808474636221490073e+01 9.008115339746169070e+01 9.719139214726692444e+01
1.048629605370614541e+02 9.282611126490135689e+01 1.009495295508848045e+02 1.101207920843061743e+02 9.271423775127480837e+01 1.013354226819365778e+02 1.083737612305088192e+02 9.542312813556937101e+01 1.028583367151073418e+02 9.785042906842862465e+01 9.635439473694854939e+01 9.457261408809226566e+01
1.034626410036138822e+02 9.329035251565316855e+01 1.021874704193967176e+02 1.078454918798836957e+02 1.092029729874980433e+02 8.548408105023975168e+01 9.751516046603944687e+01 9.584690917228967066e+01 1.129983404319006581e+02 9.850788864133379263e+01 9.135026354806490190e+01 1.208262072659331920e+02
1.019716084745715534e+02 9.325884705383130324e+01 9.368698247906490906e+01 1.123133241256268775e+02 9.641940779807116257e+01 9.796704476627213865e+01 9.703526357530189728e+01 1.038191620365338679e+02 8.799387146845816687e+01 9.798342070202521370e+01 1.076572214938051388e+02 1.169524321712794688e+02
1.053713513016293746e+02 1.032423364288097503e+02 9.814484236962441344e+01 1.082953279964280711e+02 9.528304966840201473e+01 8.203177992444238953e+01 1.056322925352553028e+02 1.087976798109888250e+02 9.442635587413332132e+01 1.062377038147013764e+02 1.028127582744344153e+02 1.216918910990471829e+02
1.111952444508922468e+02 1.179196062368127258e+02 9.791320364255912523e+01 1.080896877669568994e+02 1.082304586731844154e+02 1.160746247639143007e+02 1.022992418412690654e+02 1.104258924198666563e+02 9.785724706524769090e+01 1.064098009752702865e+02 1.087691502781276540e+02 1.068922327713104750e+02
1.146014123184835682e+02 1.272963083315038375e+02 9.725768653473636505e+01 1.103682260424388346e+02 9.186586622131287072e+01 9.306829366103478662e+01 8.704926521981306564e+01 9.540430173288157789e+01 9.348073552396715513e+01 9.731038545599241729e+01 1.101398232649241606e+02 1.132280018414658542e+02
1.134565381905728714e+02 9.266633123112612225e+01 1.038354468512300173e+02 1.151184354577989950e+02 1.026591637995462776e+02 9.887805031146525891e+01 9.755860904125489697e+01 1.045436318780442093e+02 9.929379335335165990e+01 1.046861736866119656e+02 1.101111657479689399e+02 1.127357710087744636e+02
1.094708784229795810e+02 1.070999231762189510e+02 9.980754591388273411e+01 1.149501741955643155e+02 9.367460944576032489e+01 8.762719754333002697e+01 1.066163592626770225e+02 1.040465106196976706e+02 9.861947560285365455e+01 9.408114549087568435e+01 9.944720450038130366e+01 8.426621842885411695e+01
9.820528891811801486e+01 1.054083363717504511e+02 1.055124779453321509e+02 1.190455652133145321e+02 1.147105737213152139e+02 9.756687431711333147e+01 9.831647230691599759e+01 9.960646322938671915e+01 9.876965003973577950e+01 1.036129141778544636e+02 1.049296090886750221e+02 8.531423562591392340e+01
8.349534935199172025e+01 1.008313841394307673e+02 1.016303934249527288e+02 1.106135090181842884e+02 1.122968719473854264e+02 9.691313888530497422e+01 9.587833314357354197e+01 1.084974475700170728e+02 9.749511834041328484e+01 1.024719040980092331e+02 1.042958570209063964e+02 8.734450839365045738e+01
9.399283981362920315e+01 1.011568304056155227e+02 9.440822165528781795e+01 9.578162335708319119e+01 8.129012633892264716e+01 8.782591667072748010e+01 1.099590465223362656e+02 1.001330468592154546e+02 1.011735519744674150e+02 9.930555205496531812e+01 1.057218367760739852e+02 1.143556344598035537e+02
9.254816181268603259e+01 9.748393878524535694e+01 7.967384880194094876e+01 1.001740645652781154e+02 8.682398537708810693e+01 9.092867502003019808e+01 9.044053119692617315e+01 9.426013753281159779e+01 1.016314331295890696e+02 1.051649988821118598e+02 1.061502484448502486e+02 1.276132295857670726e+02
1.009417593265141306e+02 1.120606066915779024e+02 8.331398758830452778e+01 1.041636198001960167e+02 8.392020985196498373e+01 1.019251816296311262e+02 8.696564610366226589e+01 1.040284060282038467e+02 1.085188650468037395e+02 9.605931527036190687e+01 1.047696063961972186e+02 7.061190432127446570e+01
1.038590604927443763e+02 1.064643421260276739e+02 9.465301683576979030e+01 1.042706961264819938e+02 7.449222113651970290e+01 9.837651189717479383e+01 1.017225656956739215e+02 8.939424515686332029e+01 9.340337514452029666e+01 9.951210553276567339e+01 1.123202790793418302e+02 7.748910366336501454e+01
1.026025768828738336e+02 1.032462578260245749e+02 8.449224786053537173e+01 9.430214225846800957e+01 8.050207695664465746e+01 1.090375605845717502e+02 9.971745602380094908e+01 9.864714273449234838e+01 1.080251685884405788e+02 9.416375068885514565e+01 9.892390387503147053e+01 1.167991703553486502e+02
1.138899510073148065e+02 1.136984055373514195e+02 9.721639007823843315e+01 9.970312795937223882e+01 8.945555414817739859e+01 1.044203453061590494e+02 1.030438657022690023e+02 1.038456600863239601e+02 1.045040668492936504e+02 1.034586151256823285e+02 9.382144913479289983e+01 1.017779837689665783e+02
8.945132415569901241e+01 1.071787187205236336e+02 1.233452164456184903e+02 9.246698773116449388e+01 1.074832732601144301e+02 9.272530522348891679e+01 1.039759713599443245e+02 1.045460798556761546e+02 9.569022887726765703e+01 1.060913751550799446e+02 1.004186683149032859e+02 1.073861697282971619e+02
9.012636492934670684e+01 1.079765479704252016e+02 1.164791349600216677e+02 1.084171584836702351e+02 9.205362542476989063e+01 9.404412851873176749e+01 1.104865530127256932e+02 1.080989702943957695e+02 1.013518599695958216e+02 1.022974839692409574e+02 1.009715698686522813e+02 1.005095938496319832e+02
1.069933451422278807e+02 1.173400289187840855e+02 1.138595773479633237e+02 9.639706974866544442e+01 9.984103636978987595e+01 1.021490784847561315e+02 9.054014688782197595e+01 9.950112210504225629e+01 9.303120507163566799e+01 8.494257910284423474e+01 1.041039978541926843e+02 9.529045777951481000e+01
8.632725033038009599e+01 9.924237060177267722e+01 9.251488035599970772e+01 9.522284693644893139e+01 9.343694909289830264e+01 9.850476408207055101e+01 1.111537210858928404e+02 1.015737182589921872e+02 1.236258372104798013e+02 7.997614413836629410e+01 9.658164700485293963e+01 9.732792015277325959e+01
1.067843690456593890e+02 8.462905187173275579e+01 1.074698792160611305e+02 9.557332057110485835e+01 9.573014017175891865e+01 1.051940186178328247e+02 1.064681084151142869e+02 9.982406926735998809e+01 1.191552265418004595e+02 9.981038824470897453e+01 9.491088651360863082e+01 1.045046983123343978e+02
1.062640176700292329e+02 1.064332042621369965e+02 8.814206760020996967e+01 9.781661970413043150e+01 9.541230024720773883e+01 1.033439133555824299e+02 9.477512011568541084e+01 8.878634688608470071e+01 8.192584041296375119e+01 8.410796413528460391e+01 9.117861804931270342e+01 9.938235748115000945e+01
9.492161283726443344e+01 9.340097465568922530e+01 8.492533789172652803e+01 9.718131226781338228e+01 9.770092826296077249e+01 1.085637817128458238e+02 1.205839014250904881e+02 8.299535149654242616e+01 8.616307738260330495e+01 9.319951606934245092e+01 8.563189077955352957e+01 1.083902804103783382e+02
9.576629532921533894e+01 1.126997236170060575e+02 8.919851851648860475e+01 1.113877134690680464e+02 1.122022627814313012e+02 1.038654541038590509e+02 1.201869996141924730e+02 1.182176046424155373e+02 9.310658251243370387e+01 1.118399445193597046e+02 1.056143124903339583e+02 1.174392244385941808e+02
